InvoiceNo,Quantity,UnitPrice,CustomerID
577078,2,1.63,
558891,12,2.95,16861.0
568590,24,0.29,13126.0
C542426,-2,12.75,14146.0
554392,2,0.85,14534.0
547652,1,2.95,14606.0
C559347,-12,1.25,18072.0
581571,24,3.39,15311.0
C560563,-1,9.95,14911.0
563239,1,4.95,15048.0
561209,1,3.29,
570187,1,4.96,
546770,6,2.95,12523.0
563917,1,1.25,14572.0
575516,3,6.25,17340.0
543658,40,1.65,13819.0
566269,1,1.45,17864.0
575477,6,1.63,
557938,2,3.29,
537669,12,0.85,16863.0
550906,12,1.95,14298.0
537688,6,2.95,17406.0
565150,24,1.04,14298.0
563955,12,1.95,16652.0
565447,4,4.25,14107.0
547374,1,0.85,16110.0
543740,24,0.85,15311.0
547418,2,12.75,13148.0
537896,6,1.65,18071.0
541421,3,3.29,
563264,12,1.65,13720.0
576916,9,4.95,14655.0
575972,6,1.65,14499.0
578953,3,1.25,13546.0
581439,1,5.79,
549739,1,308.82,15935.0
546638,6,2.55,15106.0
574356,16,9.13,
577297,2,0.42,14593.0
547788,1,5.79,
557885,12,1.65,12465.0
555524,3,8.5,16923.0
540418,8,1.66,
570187,1,4.13,
538038,8,0.0,
578365,36,1.0,15482.0
540530,24,1.49,14755.0
556459,1,1.63,
565732,10,2.08,17068.0
571674,100,0.0,
553714,4,3.95,16987.0
579777,6,1.38,
578811,12,0.83,12438.0
568567,2,0.42,
555260,2,1.65,13263.0
569129,1,3.75,15034.0
569234,12,1.25,17841.0
567672,2,1.45,16085.0
569412,12,1.45,13650.0
548318,3,1.65,13113.0
560271,1,2.1,16474.0
546556,24,0.83,16156.0
573331,4,3.75,15860.0
541794,2,1.65,17238.0
578290,12,0.83,13644.0
547552,1,0.79,
579629,2,1.95,14963.0
552539,24,0.55,
567542,144,0.55,16626.0
573364,2,2.95,14710.0
557502,1,2.46,
536744,25,1.95,14466.0
551137,1,4.25,15581.0
544339,12,0.85,15228.0
566307,2,7.95,14307.0
572553,1,5.79,
568408,67,2.46,
575705,12,2.95,15159.0
537196,1,1.25,15426.0
537624,6,2.95,12748.0
547822,12,1.45,12668.0
567206,10,2.08,13562.0
562113,16,1.69,
581492,1,7.46,
581492,1,16.63,
574228,6,4.25,16678.0
579508,4,3.29,
568070,4,4.15,16128.0
576787,6,7.95,13815.0
542893,6,2.95,18202.0
540524,6,1.65,16735.0
551192,16,0.42,16188.0
536535,3,5.95,15605.0
563255,1,8.25,14527.0
557472,12,2.08,12432.0
541281,1,1.25,17988.0
561079,2,1.25,13956.0
566076,6,2.89,12449.0
566270,6,2.1,16523.0
554992,48,0.42,16686.0
568408,10,4.96,
536544,2,4.21,
539436,9,3.36,
545217,1,0.42,
541567,10,0.85,12681.0
543815,2,1.95,17255.0
567912,10,0.19,15555.0
554514,2,5.79,
560443,5,2.1,14776.0
548893,1,4.13,
569253,6,7.5,13635.0
551471,1,0.85,16370.0
563720,1,3.75,15867.0
552325,2,18.0,12490.0
574965,2,0.21,17964.0
571028,1,2.55,16770.0
556473,5,1.25,17265.0
552514,1,3.29,
571747,24,0.39,13849.0
561254,-11,0.0,
571498,1,1.25,17841.0
568495,2,4.95,14755.0
551656,16,1.69,14911.0
558532,1,3.75,15039.0
564820,1,8.29,
550203,1,2.46,
548987,6,1.25,14535.0
566221,2,15.79,
552278,1,1.25,15059.0
563345,48,0.55,12619.0
552721,10,1.95,14691.0
580697,12,1.25,15984.0
566728,12,1.25,15841.0
569205,1,8.5,16923.0
547094,12,1.25,13934.0
548555,2,12.75,13758.0
579885,2,4.95,15444.0
569331,12,1.65,16875.0
577609,2,9.95,12349.0
560896,2,7.95,15623.0
549680,12,0.39,12701.0
545819,3,1.45,16356.0
581217,4,4.13,
539451,7,2.51,
557793,1,0.65,14998.0
556484,2,1.25,16938.0
563354,1,0.55,15271.0
576933,1,2.08,15529.0
540977,2,1.28,
541659,6,2.95,15262.0
568094,12,1.25,15807.0
539240,16,0.85,15194.0
562587,10,0.42,15640.0
578140,96,1.45,14646.0
547105,12,1.65,13854.0
554098,6,0.65,14769.0
536592,1,1.66,
566744,20,2.1,14177.0
544186,1,1.63,
561891,4,2.95,15438.0
555009,8,3.75,17340.0
563540,6,2.95,12473.0
570211,2,3.75,13558.0
554520,25,0.42,17841.0
543006,1,1.25,17975.0
577469,2,3.75,15009.0
560211,12,0.65,12621.0
567372,6,1.65,14191.0
549250,1,2.55,14446.0
554814,12,1.95,16609.0
571745,4,8.5,14911.0
579097,20,2.08,13758.0
568721,1,2.46,
546008,1,5.79,
579508,1,5.79,
576181,2,4.15,15572.0
577152,12,1.65,14277.0
541422,7,1.63,
551341,72,1.06,15189.0
551340,1,10.79,
554079,12,2.95,14546.0
541962,6,2.95,12693.0
538182,6,1.65,17827.0
554512,1,1.63,
550470,2,1.63,
560732,1,1.25,14056.0
569897,1,1.25,17813.0
573585,6,0.83,
577506,2,0.39,13212.0
569736,8,8.25,14317.0
542192,6,2.95,14049.0
577029,120,0.12,15563.0
565967,20,2.08,14646.0
573068,12,0.42,17545.0
552313,10,1.65,13139.0
572738,48,0.39,14234.0
560209,2,4.15,15004.0
566625,10,1.65,14911.0
563540,12,0.85,12473.0
555736,12,1.65,17730.0
544449,10,0.85,16115.0
571653,12,3.39,14298.0
550500,4,4.13,
559547,3,1.95,17758.0
557789,8,3.75,12379.0
561396,25,0.42,13458.0
554098,2,3.75,14769.0
581217,6,5.79,
565766,4,2.55,17841.0
552188,12,1.65,12394.0
538827,60,0.42,14298.0
569739,12,1.45,14911.0
536638,6,3.75,16244.0
577403,18,2.89,13988.0
551997,1,24.96,
577318,6,2.08,17675.0
568878,6,3.75,14524.0
537394,12,0.85,13089.0
555275,1,1.63,
546681,6,2.95,16297.0
537038,3,5.95,15465.0
564747,6,1.25,14869.0
581127,1,15.0,16271.0
564734,4,5.45,12484.0
565930,3,4.95,12685.0
559862,4,28.0,12782.0
540288,1,2.95,17634.0
544796,3,1.25,16208.0
574311,10,2.08,15640.0
571850,2,2.1,14698.0
560926,1,8.29,
576941,6,2.49,12562.0
551650,12,1.25,13089.0
577358,2,2.46,
577743,4,1.45,17006.0
547659,3,4.25,12434.0
537666,1,2.96,
574304,8,0.42,14428.0
570465,1,4.13,
536876,1,3.36,
560773,3,0.83,
559068,2,0.55,17841.0
544681,1,4.96,
548176,8,2.55,13439.0
550496,1,3.29,
548323,288,0.21,15424.0
542221,2,4.25,14978.0
580983,1,3.29,
576696,6,1.25,16669.0
543802,1,1.65,13742.0
571243,3,4.95,14595.0
547398,5,4.13,
544928,1,189.91,
556330,25,0.42,17797.0
579196,1,3.29,14096.0
536974,12,1.25,12682.0
541711,24,2.55,14646.0
564817,14,4.13,
575728,24,1.25,14911.0
547359,2,1.95,15719.0
546136,1,5.79,
571714,1,5.79,
580367,4,2.46,
579152,12,1.95,12479.0
562421,24,0.12,15241.0
544685,8,1.95,13285.0
577542,4,1.25,13565.0
557749,36,0.21,13477.0
540646,1,0.85,
537196,1,1.45,15426.0
542999,1,2.46,
562733,6,2.95,14626.0
579491,1,1.25,14723.0
571107,3,5.95,13858.0
578055,64,0.42,13986.0
543487,4,3.75,13319.0
555866,12,0.83,16841.0
570458,2,1.45,14535.0
570646,12,0.83,12824.0
574950,1,16.63,
581436,4,3.75,17491.0
550517,12,2.95,14352.0
574742,2,1.45,
550203,1,4.13,
580771,4,0.79,16015.0
545188,4,1.25,14056.0
545408,24,4.25,15067.0
577078,1,10.79,
568059,2,8.5,13097.0
538524,1,0.85,
550331,2,2.55,15555.0
581498,4,3.29,
572562,4,3.75,13481.0
573632,4,4.95,15329.0
537154,6,2.95,15808.0
540154,1,2.51,
552831,2,7.95,13052.0
559816,1,4.13,
541596,5,0.65,17602.0
554961,1,8.29,
538296,6,2.95,13148.0
579508,1,5.79,
573109,20,2.08,15144.0
563195,1,2.46,
537765,1,1.65,14606.0
545660,12,1.45,17191.0
547103,2,4.95,15218.0
541875,24,0.42,16558.0
581439,2,0.83,
563498,12,1.65,17719.0
547050,10,1.65,17795.0
552662,1,1.63,
556243,1,2.46,
544392,72,3.75,14680.0
547841,6,1.25,16923.0
547788,1,29.13,
542619,8,1.69,13869.0
579512,1,2.46,
546896,3,0.83,
567661,1,1.45,13959.0
554270,24,1.45,15046.0
568346,3,3.29,14096.0
546981,6,2.55,14066.0
577751,1,9.95,12904.0
543800,2,0.85,17282.0
574041,24,0.83,15805.0
543804,6,1.25,16434.0
572301,1,4.95,16794.0
576924,6,4.95,17419.0
579885,1,3.75,15444.0
550106,1,8.5,13772.0
537240,1,5.91,
540248,6,0.55,15034.0
553767,1,2.46,
547563,40,1.25,15651.0
542002,20,1.65,14298.0
538849,12,0.95,14415.0
561870,6,4.95,14911.0
537050,3,1.95,14800.0
567816,2,8.25,17243.0
557410,1,1.65,14701.0
565231,2,5.79,
556572,100,0.72,15311.0
558455,6,2.95,14327.0
564342,6,1.65,16340.0
544455,6,3.25,13097.0
575500,10,1.25,16003.0
561507,2,8.95,12397.0
542603,6,1.65,16985.0
577061,12,2.89,14911.0
562792,5,0.39,17634.0
575517,4,1.25,14562.0
564760,2,5.79,
572301,1,1.65,16794.0
540357,48,0.21,13093.0
543820,1,0.85,16084.0
540848,2,0.85,
548670,1,3.95,15356.0
562377,1,1.95,14535.0
577504,2,1.65,14159.0
568792,4,4.15,18192.0
576062,12,0.42,12867.0
570009,12,1.25,14138.0
569836,36,0.42,12910.0
575475,12,0.85,17702.0
562258,12,1.69,16348.0
578080,12,1.25,15634.0
542890,2,1.69,15311.0
561870,8,1.69,14911.0
554151,2,1.95,14049.0
570218,12,2.89,16873.0
573866,2,9.95,17495.0
563404,20,2.08,16303.0
542719,2,0.29,17619.0
545216,1,8.29,
567427,1,3.25,
537955,1,1.65,16782.0
C550614,-1,9.95,13735.0
C569655,-1,1.65,14534.0
552866,6,1.25,
566451,2,1.25,18069.0
554986,1,4.15,14451.0
576617,1,9.96,
538877,3,4.21,
544837,4,0.65,15910.0
563915,6,1.65,14224.0
539737,1,4.21,
556825,1,4.13,
579284,50,0.36,15061.0
537823,1,2.51,
568048,2,8.25,14911.0
556503,12,0.85,13517.0
549522,4,3.75,16873.0
553235,10,1.65,13018.0
546389,2,7.95,16801.0
579196,3,5.79,14096.0
558240,2,4.13,
542994,25,0.42,17230.0
572517,6,1.45,15068.0
553941,2,7.95,14334.0
556259,16,0.42,12721.0
562031,5,1.25,16984.0
546562,4,3.75,16293.0
572853,24,1.25,17712.0
560772,1,2.46,
562767,1,16.95,13769.0
543461,1,10.79,
566938,20,0.65,14557.0
546656,1,2.46,
566612,5,1.95,16229.0
543547,1,3.75,17358.0
553850,12,2.95,18075.0
568428,1,4.15,14419.0
542613,9,0.65,17431.0
558904,7,2.08,
566590,6,2.55,14032.0
544040,2,1.25,14701.0
567076,24,0.39,15505.0
564557,2,4.95,17576.0
540154,1,1.66,
579419,8,1.95,12471.0
565784,2,4.95,15089.0
567202,4,3.75,13325.0
574470,6,0.42,12748.0
558571,24,1.65,17017.0
542906,1,8.29,
549556,2,0.42,17372.0
560434,1,1.63,
568648,20,3.75,16672.0
562418,6,2.95,16572.0
567211,2,3.75,14159.0
559506,1,4.13,
559337,3,1.63,
581238,3,1.25,
581219,1,1.25,
577869,4,0.42,13268.0
562517,2,2.95,15719.0
571670,16,0.42,12611.0
574921,24,4.25,16070.0
562878,1,1.65,16241.0
580283,24,0.85,16133.0
557937,1,5.79,
545477,5,2.1,14573.0
538636,2,8.5,14639.0
563090,6,2.89,16186.0
559991,1,4.95,14527.0
545895,13,0.42,
560504,24,0.85,13081.0
552963,10,1.65,16743.0
564758,1,3.29,
539464,1,2.95,17913.0
542794,1,1.25,
558860,2,3.75,17975.0
548616,24,1.45,18263.0
549564,12,1.45,18129.0
554671,12,1.65,14009.0
558063,1,5.95,16395.0
569081,24,0.29,13972.0
580675,6,4.95,15640.0
564666,12,0.42,12492.0
544202,1,3.29,
576329,1,0.42,
579456,2,0.79,13428.0
552857,1,2.46,
574034,2,2.1,17841.0
565067,4,1.25,15856.0
546236,10,1.25,12370.0
574086,48,1.79,15651.0
C569114,-1,9.95,14911.0
543815,2,2.1,17255.0
559806,24,2.95,13311.0
581411,16,3.75,17554.0
541860,4,9.95,13963.0
578082,6,2.49,12775.0
576255,5,2.08,15993.0
564078,16,1.25,17083.0
581141,12,0.79,14132.0
538080,24,1.25,17646.0
559863,2,2.95,15039.0
557008,1,1.95,16729.0
539984,12,0.85,14911.0
562387,12,0.19,13402.0
536412,6,1.25,17920.0
540418,1,4.21,
560035,6,2.55,17706.0
560773,1,4.13,
556244,7,2.08,15867.0
579003,15,4.95,14741.0
576189,4,1.65,14684.0
569898,1,3.29,
563928,2,8.5,17059.0
567899,12,0.83,14911.0
C566970,-2,4.25,13993.0
580399,1,4.25,13471.0
558808,1,4.13,
572657,50,2.08,15615.0
548987,2,2.89,14535.0
567211,2,2.95,14159.0
550477,3,1.95,17338.0
553375,12,1.25,14911.0
570690,1,8.29,
580502,3,5.95,16931.0
541871,1,2.92,
562429,10,2.95,13767.0
541219,1,4.13,
568189,24,1.69,14757.0
568703,12,0.39,12748.0
578472,8,3.75,12476.0
552702,1,4.13,
560504,2,15.95,13081.0
563404,12,1.45,16303.0
549023,1,1.63,
566647,6,1.25,18001.0
557612,96,0.36,14460.0
544434,1,16.63,
555630,12,0.83,14732.0
581219,1,10.0,
551686,3,2.95,13668.0
550470,1,2.46,
546367,50,4.15,15513.0
558864,8,0.85,
576771,12,1.25,13285.0
574281,12,0.39,14856.0
C553851,-1,4.95,15811.0
557938,1,3.29,
538177,1,2.51,
537666,2,1.66,
580963,12,1.65,14868.0
549972,6,2.95,13408.0
558540,6,8.5,17706.0
539434,2,12.72,
556912,1,4.15,15005.0
538626,6,0.85,17338.0
550467,2,4.25,18009.0
569533,3,0.65,16374.0
558904,1,0.83,
538354,12,1.49,16873.0
537192,1,2.95,16402.0
580983,9,0.83,
537447,8,3.75,13963.0
575875,1,0.42,
569790,1,3.75,15910.0
559418,6,2.95,12681.0
558919,10,2.08,15078.0
557742,36,0.85,14911.0
566446,1,0.42,
558774,1,4.96,
538836,1,3.75,12748.0
563195,1,2.46,
537889,12,0.85,13319.0
574840,1,1.65,12748.0
537666,1,16.98,
539497,24,0.65,12944.0
546972,2,4.13,
557615,20,2.08,15498.0
575369,12,1.25,16655.0
574298,1,0.83,
579777,7,1.25,
547895,3,4.95,18118.0
574250,2,0.42,17634.0
541811,3,4.13,
579399,2,2.95,13137.0
563614,48,0.85,12415.0
536988,1,2.1,17238.0
564530,1,0.0,
555240,1,7.95,15039.0
563384,10,1.65,17315.0
545568,2,8.29,
578074,2,0.42,17590.0
575875,2,3.29,
563444,1,12.75,16033.0
552234,4,3.29,
539053,2,4.95,16725.0
541827,1,2.46,
543300,12,1.25,13334.0
559062,24,0.39,13253.0
570129,8,0.85,12885.0
580367,8,2.08,
564754,1,10.79,
580729,1,2.46,
565806,2,8.5,15594.0
555397,1,3.29,
550323,24,2.1,13692.0
540681,1,0.43,
537240,1,0.85,
536592,1,3.36,
544323,2,1.25,
560103,4,1.45,17837.0
543251,2,7.95,14194.0
556252,12,2.1,16779.0
573369,5,1.25,16049.0
560580,4,9.95,14088.0
548014,3,4.95,17719.0
552640,1,2.55,17841.0
545060,2,2.95,15547.0
580295,1,2.95,17841.0
557409,12,0.65,15410.0
548612,6,0.65,13137.0
572923,25,0.42,15948.0
571280,1,9.95,18122.0
571669,3,2.55,17758.0
554157,1,1.65,18283.0
553148,4,2.95,
566571,4,4.95,17037.0
540255,1,1.66,
537642,1,1.69,
552313,2,8.25,13139.0
566396,24,2.55,14292.0
537054,4,1.95,16931.0
556093,1,5.79,
568701,3,4.95,13924.0
570246,2,0.53,16921.0
579777,1,8.29,
563705,12,0.55,17736.0
580725,24,0.39,15932.0
577542,2,1.25,13565.0
581101,2,4.95,17835.0
580140,6,2.1,14895.0
580160,3,4.95,12700.0
580727,1,10.79,14096.0
554160,1,2.08,17841.0
549524,1,2.46,
542542,4,6.75,12431.0
545901,5,1.69,15834.0
536876,5,1.28,
578065,2,0.83,
542433,20,0.42,12726.0
563931,12,4.95,14895.0
553830,24,0.12,17871.0
551460,27,0.0,
573890,1,1.25,12748.0
559693,2,1.63,
537236,24,2.1,16858.0
544681,1,2.46,
542511,6,12.75,15527.0
570258,1,19.96,
563744,48,0.39,13266.0
553343,3,6.25,16642.0
574170,1,9.95,16221.0
562688,4,1.95,13869.0
539471,12,1.25,17358.0
553860,2,1.45,17841.0
553935,12,2.1,15856.0
550298,4,0.42,17346.0
557878,4,1.65,16940.0
576200,1,4.15,15572.0
540551,1,3.36,
564962,1,2.95,17777.0
568696,6,2.95,13842.0
552235,20,2.08,15194.0
555728,1,6.35,17252.0
541838,10,2.95,12916.0
570458,12,0.85,14535.0
556243,1,5.79,
580048,2,2.95,12748.0
577497,7,0.65,17555.0
574663,2,8.95,13527.0
578833,1,2.46,
548210,1,2.95,14606.0
574707,10,7.08,17107.0
540550,6,2.1,12539.0
578233,2,3.75,14049.0
548404,12,1.25,16398.0
567821,1,8.25,14659.0
554655,4,3.25,12924.0
580916,1,0.79,13685.0
574826,1,0.55,15870.0
560394,6,1.65,14390.0
573576,1,4.13,14096.0
547195,24,0.65,17204.0
547083,11,0.19,15452.0
545188,1,7.95,14056.0
553383,18,2.1,18230.0
577358,1,2.08,
548612,1,0.85,13137.0
C551841,-4,1.06,15311.0
564187,3,2.08,15005.0
557055,18,2.95,12621.0
569897,1,1.45,17813.0
572550,2,10.79,
573576,1,8.29,14096.0
547788,1,8.29,
572923,6,2.95,15948.0
580151,1,4.95,17811.0
550953,2,3.29,
559552,3,1.25,16014.0
573551,4,4.95,15044.0
C559030,-2,4.15,16571.0
564976,6,4.95,17315.0
563257,2,9.95,13799.0
581492,1,0.83,
572550,1,3.29,
573576,1,2.46,14096.0
550196,5,3.25,14796.0
551721,4,1.65,14711.0
556482,12,1.45,17242.0
575216,12,1.45,13384.0
576513,2,4.25,14715.0
570871,3,5.79,
537240,2,1.66,
557442,2,3.75,14808.0
573311,8,0.39,14071.0
564841,2,1.63,
573576,1,2.46,14096.0
571305,1,2.46,
543396,18,2.95,15189.0
561209,1,3.29,
540977,1,0.85,
550471,3,1.63,
576676,4,4.15,16855.0
536532,12,1.95,12433.0
552232,4,0.83,
578347,2,10.79,
547964,1,10.79,
576704,2,4.95,14527.0
580509,12,1.25,12719.0
575844,1,0.85,
565919,1,3.29,
558709,24,0.83,17338.0
577034,36,1.06,12847.0
541423,3,1.63,
545074,48,1.85,17655.0
540362,2,1.95,13656.0
545043,2,1.45,16407.0
565675,12,8.15,15513.0
581584,48,1.85,13777.0
577057,1,0.83,12748.0
569897,2,2.08,17813.0
556827,6,3.75,15134.0
566591,10,2.08,16036.0
579167,2,0.79,16800.0
536841,12,1.65,16150.0
544772,1,4.13,
566059,1,18.0,12569.0
539760,3,4.25,17400.0
537047,5,0.85,13069.0
577469,6,0.55,15009.0
563189,3,4.95,12682.0
573020,12,2.1,14842.0
564744,12,2.1,13778.0
570488,2,4.13,14096.0
569871,4,5.95,13089.0
569899,12,1.69,13940.0
536528,1,1.45,15525.0
560118,12,2.55,16818.0
555924,1,1.63,
571745,24,0.55,14911.0
562129,2,4.95,13186.0
568719,2,0.83,
567701,24,1.95,17172.0
540468,9,0.81,
545399,24,0.55,14934.0
539739,2,16.13,
563382,2,8.5,18221.0
579508,2,1.63,
578270,6,10.79,14096.0
581098,48,0.63,14911.0
566251,4,1.25,12841.0
544091,12,1.25,14897.0
572335,12,1.25,14493.0
568207,48,0.42,15150.0
536576,16,4.25,13777.0
544088,1,4.25,
550651,2,0.85,15436.0
580687,24,1.65,16379.0
565424,4,4.15,15215.0
569374,1,2.46,
561661,6,0.85,12743.0
558777,1,1.63,
553017,2,3.75,12757.0
536464,2,0.55,17968.0
549100,2,4.13,
571441,4,3.29,14096.0
540505,6,2.95,17095.0
562276,6,2.95,17735.0
568709,2,2.08,15036.0
539088,32,2.55,13093.0
537390,14,4.95,16658.0
544672,100,1.65,14646.0
567529,4,4.95,18236.0
548169,36,2.55,14680.0
575875,1,12.46,
571239,4,4.15,12744.0
571713,1,2.46,
557319,12,1.65,15076.0
568095,12,0.83,14911.0
554158,25,0.42,15563.0
539324,1,1.65,14985.0
563440,12,0.39,13189.0
539718,1,0.85,
553235,25,0.42,13018.0
541282,1,4.95,17690.0
581469,2,0.39,14606.0
577746,24,0.39,15274.0
570197,1,4.25,13755.0
576099,8,3.75,13021.0
547670,1,1.25,16769.0
545162,6,5.95,16187.0
537648,10,0.85,12839.0
559993,36,0.19,14716.0
540995,1,0.83,
550158,6,2.55,13989.0
551857,6,4.25,13037.0
554016,6,1.25,13243.0
544647,36,2.1,14060.0
581219,7,1.25,
578147,1,0.65,12748.0
580695,1,2.55,13230.0
539982,4,3.75,15311.0
546108,2,0.65,15529.0
559301,12,1.65,13842.0
573585,1,1.63,
551817,10,1.65,17974.0
541830,1,10.79,
569202,3,3.29,
545327,6,2.95,13166.0
555835,1,4.25,14525.0
548202,6,2.1,16980.0
579492,48,1.79,12670.0
562571,6,1.65,13782.0
556489,2,2.49,14704.0
580405,12,2.1,14720.0
539452,72,1.25,15856.0
565396,3,0.42,
538370,2,5.95,16923.0
540033,25,0.42,13680.0
541794,1,1.65,17238.0
572918,4,2.95,14379.0
576172,24,4.15,15482.0
537391,6,2.1,16550.0
546754,480,0.4,13027.0
543660,1,4.13,
551982,4,1.65,15023.0
543802,1,2.95,13742.0
574915,8,1.65,16779.0
553036,36,1.25,15129.0
564437,24,0.29,13320.0
559465,50,1.65,14680.0
558906,5,2.08,15555.0
538367,2,2.95,14800.0
539036,24,1.95,14913.0
541784,6,2.55,17277.0
558760,3,2.08,16918.0
569046,8,4.15,14422.0
577077,4,1.65,17799.0
570807,2,8.5,13704.0
562273,2,12.75,12502.0
553831,6,9.95,14442.0
544044,1,7.95,14659.0
537434,2,2.51,
540462,6,2.95,16779.0
536409,3,6.35,17908.0
566215,12,2.95,14895.0
574310,12,0.65,13467.0
539744,1,4.21,
567096,35,0.38,15099.0
577701,3,3.25,13673.0
570856,4,5.75,13464.0
576914,12,1.45,15124.0
576600,2,5.95,18181.0
555566,3,1.65,14659.0
545014,12,0.85,18223.0
572055,1,7.65,17346.0
571101,2,9.95,16570.0
553343,2,7.95,16642.0
561799,12,0.83,15776.0
554933,3,1.45,13232.0
541711,12,3.35,14646.0
570197,2,1.65,13755.0
571676,1,0.55,16910.0
576618,2,8.29,
553890,1,3.29,
574029,24,1.25,12955.0
566482,10,1.65,16609.0
557569,4,8.5,12474.0
563100,24,0.39,12381.0
540154,6,0.81,
550474,2,3.29,
559693,1,0.83,
538566,1,2.51,
568712,1,0.85,17841.0
552769,2,1.65,16241.0
539320,10,1.45,14911.0
567805,6,1.45,12854.0
563942,10,1.25,15801.0
568367,12,0.42,15755.0
C576968,-3,1.45,13668.0
561610,12,1.25,16076.0
547058,6,2.1,14232.0
553925,16,0.42,15370.0
539468,12,2.1,15044.0
553356,10,2.08,14038.0
574834,4,3.75,13139.0
556929,24,1.79,15611.0
544094,12,0.65,15810.0
541219,6,1.63,
548405,2,9.95,17088.0
548451,3,3.75,17365.0
560445,54,4.25,14156.0
579093,12,0.85,13081.0
578092,8,1.95,16811.0
579509,3,5.75,12963.0
549185,12,0.85,18272.0
578942,1,0.85,17288.0
555406,2,7.95,17231.0
557496,10,2.46,
561125,3,5.45,17364.0
559042,1,5.79,
559988,2,1.25,15402.0
560534,12,1.95,14911.0
559032,12,5.95,17511.0
561873,40,1.85,13316.0
542794,1,5.79,
538631,12,3.95,13408.0
581166,3,0.79,15525.0
568901,6,4.25,15050.0
555841,2,0.42,14583.0
572056,1,35.0,17402.0
575846,3,4.95,17364.0
581538,2,2.1,14446.0
541018,1,7.95,14978.0
555916,3,9.95,14958.0
561395,12,1.45,13999.0
542096,2,1.25,17236.0
540848,1,1.66,
562933,1,4.13,
557146,12,1.45,17139.0
568235,36,0.42,13410.0
572030,4,3.75,14923.0
569741,6,2.25,14626.0
575767,3,2.55,17348.0
573397,6,0.19,15547.0
537419,24,1.25,13495.0
C571919,-36,0.83,17350.0
569864,24,0.55,14533.0
570672,6,2.08,12536.0
546913,3,2.95,15861.0
569968,2,2.95,17921.0
570225,1,2.1,16595.0
574046,3,1.65,15743.0
574677,2,2.95,16445.0
538035,5,2.95,16065.0
563439,19,4.96,
552949,9,2.1,16033.0
575003,3,9.95,15950.0
540364,1,2.95,14505.0
541421,1,2.9,
569202,1,2.46,
537865,18,1.25,16011.0
564962,1,2.55,17777.0
567306,24,8.5,12752.0
559881,12,0.85,16899.0
567671,1,5.79,
575640,1,5.95,13148.0
555397,1,0.42,
543120,1,7.95,13668.0
557266,1,1.49,14878.0
551893,16,4.25,17675.0
539212,3,5.95,17146.0
578293,12,1.65,15640.0
562593,2,2.95,16549.0
576687,1,0.95,13558.0
577502,16,1.25,12598.0
567478,6,4.25,12584.0
558909,100,1.79,13408.0
541253,1,2.55,17841.0
556108,1,8.29,
578833,1,15.79,
580983,1,3.29,
536570,2,14.95,14496.0
576176,8,1.69,16936.0
574170,2,7.95,16221.0
537423,24,0.85,14215.0
580983,1,1.63,
575919,48,0.83,15311.0
551719,1,4.13,
573553,3,3.29,
556636,2,0.83,
558749,2,1.95,16326.0
545078,1,2.46,
557622,1,4.15,17960.0
560385,1,1.65,14583.0
573291,12,1.65,16554.0
577174,6,2.95,17841.0
547248,1,0.83,
559510,10,1.65,14961.0
537237,1,7.62,
555924,1,1.63,
541827,5,0.42,
571411,1,6.25,17858.0
552874,6,2.55,12621.0
540954,4,2.1,14606.0
580730,1,5.79,
554280,10,2.08,14817.0
545683,2,3.95,14903.0
559302,1,9.95,14527.0
561466,1,2.55,17243.0
569361,12,1.25,16183.0
538508,4,0.42,15998.0
580396,1,1.65,13838.0
561617,12,1.45,18237.0
547786,1,2.95,14587.0
567508,12,1.65,17724.0
547578,12,1.25,13089.0
575739,3,3.29,
571937,24,0.12,14911.0
556094,1,3.29,
545978,6,1.25,13975.0
568901,16,1.69,15050.0
579445,24,2.55,15206.0
581492,2,2.46,
539958,3,1.66,
558731,10,1.65,13285.0
548711,1,0.55,18116.0
536381,1,2.95,15311.0
546406,1,1.63,
540821,1,0.85,
578949,1,0.42,14954.0
570872,1,10.79,
547888,12,1.25,13368.0
538529,6,2.55,14290.0
537764,1,1.25,16893.0
539738,1,8.47,
563691,25,0.55,13668.0
568782,24,1.25,13985.0
577174,1,1.25,17841.0
552687,1,0.83,
567193,12,2.1,18094.0
558475,2,4.96,
581023,1,2.46,
575177,1,2.46,
544885,6,2.95,14243.0
565579,1,2.89,18283.0
544598,1,4.96,
576112,24,0.29,14902.0
553224,6,1.65,17228.0
553141,2,0.39,15907.0
571064,1,1.25,17181.0
568645,20,1.65,12656.0
548992,12,1.25,13089.0
563404,12,2.95,16303.0
566816,36,3.39,12731.0
575922,10,6.65,15681.0
544317,2,4.95,18138.0
581492,18,2.46,
568491,3,1.25,15443.0
552835,24,0.55,17664.0
541119,12,1.25,16493.0
547964,1,10.79,
571883,3,0.39,14704.0
565328,4,8.5,14004.0
574956,2,8.25,16732.0
556416,2,2.08,15527.0
576329,1,4.96,
559330,25,0.42,17696.0
547936,2,2.95,15874.0
541979,1,12.75,14911.0
565730,8,1.65,14715.0
544684,1,5.79,
546429,2,2.95,17611.0
568094,10,1.65,15807.0
559494,1,5.79,
544778,3,2.95,14978.0
567756,120,0.42,12678.0
573937,2,8.25,15830.0
562459,4,7.65,16029.0
556915,1,0.85,15036.0
538353,144,1.69,13798.0
539226,12,1.25,14309.0
565396,5,2.46,
569968,1,5.95,17921.0
561894,25,0.42,14456.0
